Step,RealDiscLoss,RealDiscAcc,GenDiscLoss,GenDiscAcc,GANLoss,GANAcc
1293,0.857319,0.015625,0.893951,0.093750,0.838472,0.203125
1294,0.815547,0.109375,0.894287,0.078125,0.791256,0.250000
1295,0.803758,0.046875,0.916190,0.078125,0.823209,0.171875
1296,0.800636,0.109375,0.842701,0.031250,0.851213,0.062500
1297,0.834903,0.015625,0.843626,0.156250,0.911208,0.062500
1298,0.895482,0.109375,0.758020,0.281250,0.819567,0.140625
1299,0.803826,0.156250,0.830775,0.125000,0.821154,0.093750
1300,0.806330,0.109375,0.835189,0.140625,0.856244,0.171875
1301,0.837895,0.187500,0.834053,0.140625,0.820537,0.218750
1302,0.785553,0.171875,0.912470,0.062500,0.798807,0.156250
1303,0.803725,0.046875,0.828880,0.140625,0.874794,0.062500
1304,0.887364,0.046875,0.806946,0.125000,0.799267,0.187500
1305,0.850818,0.031250,0.805309,0.187500,0.823241,0.156250
1306,0.776727,0.156250,0.800019,0.234375,0.836875,0.187500
1307,0.798599,0.343750,0.881165,0.078125,0.884199,0.046875
1308,0.831730,0.234375,0.832387,0.125000,0.801323,0.093750
1309,0.794815,0.140625,0.861856,0.093750,0.784879,0.156250
1310,0.787707,0.171875,0.866987,0.093750,0.807358,0.203125
1311,0.817405,0.093750,0.823097,0.171875,0.849841,0.218750
1312,0.854901,0.109375,0.839277,0.250000,0.792867,0.171875
1313,0.817948,0.015625,0.831078,0.125000,0.889337,0.109375
1314,0.909101,0.093750,0.803289,0.234375,0.873359,0.171875
1315,0.835484,0.359375,0.842238,0.109375,0.887994,0.078125
1316,0.880745,0.156250,0.846349,0.140625,0.836697,0.125000
1317,0.783861,0.109375,0.803788,0.234375,0.745492,0.328125
1318,0.751790,0.312500,0.876036,0.046875,0.763923,0.250000
1319,0.729618,0.328125,0.931169,0.093750,0.807557,0.218750
1320,0.764996,0.187500,0.929667,0.015625,0.758771,0.312500
1321,0.763316,0.218750,0.970196,0.000000,0.857360,0.078125
1322,0.842477,0.031250,0.881366,0.109375,0.873030,0.078125
1323,0.839209,0.046875,0.829889,0.093750,0.859635,0.062500
1324,0.857615,0.062500,0.812499,0.156250,0.823539,0.078125
1325,0.816513,0.093750,0.794283,0.250000,0.807066,0.078125
1326,0.786517,0.125000,0.806382,0.125000,0.814797,0.140625
1327,0.807278,0.046875,0.818074,0.156250,0.799460,0.125000
1328,0.784352,0.062500,0.820011,0.093750,0.857473,0.093750
1329,0.841740,0.109375,0.776186,0.187500,0.820610,0.093750
1330,0.823908,0.078125,0.761387,0.250000,0.869536,0.109375
1331,0.779454,0.187500,0.910035,0.078125,0.778968,0.140625
1332,0.802310,0.046875,0.826907,0.093750,0.795084,0.187500
1333,0.781362,0.187500,0.860334,0.078125,0.849951,0.140625
1334,0.798985,0.156250,0.855973,0.062500,0.798549,0.343750
1335,0.803410,0.375000,0.867477,0.125000,0.898333,0.062500
1336,0.862577,0.156250,0.836068,0.140625,0.775445,0.234375
1337,0.786597,0.125000,0.849827,0.125000,0.790040,0.171875
1338,0.752471,0.140625,0.900470,0.156250,0.834915,0.187500
1339,0.795205,0.218750,0.839742,0.125000,0.801946,0.203125
1340,0.771480,0.109375,0.874225,0.078125,0.807198,0.250000
1341,0.777284,0.437500,0.914610,0.078125,0.901350,0.046875
1342,0.886640,0.125000,0.848950,0.062500,0.849012,0.156250
1343,0.839614,0.203125,0.805728,0.125000,0.872827,0.046875
1344,0.799800,0.187500,0.854470,0.109375,0.758012,0.359375
1345,0.768891,0.359375,0.929827,0.078125,0.926053,0.062500
1346,0.933515,0.171875,0.841483,0.093750,0.849882,0.140625
1347,0.797553,0.250000,0.876600,0.109375,0.768917,0.296875
1348,0.783994,0.187500,0.884257,0.093750,0.790576,0.265625
1349,0.763298,0.171875,0.895035,0.171875,0.791433,0.250000
1350,0.778610,0.203125,0.885082,0.062500,0.830069,0.156250
1351,0.835041,0.078125,0.812037,0.171875,0.891491,0.125000
1352,0.896691,0.015625,0.830248,0.125000,0.843612,0.093750
1353,0.836051,0.031250,0.789060,0.218750,0.788862,0.265625
1354,0.783477,0.203125,0.904543,0.250000,0.817322,0.171875
1355,0.742312,0.312500,0.934420,0.031250,0.794800,0.093750
1356,0.790044,0.062500,0.895329,0.078125,0.830599,0.062500
1357,0.804113,0.031250,0.860767,0.093750,0.847950,0.078125
1358,0.810859,0.125000,0.840356,0.171875,0.820915,0.140625
1359,0.822524,0.031250,0.826252,0.125000,0.816900,0.062500
1360,0.824029,0.015625,0.812124,0.078125,0.869915,0.078125
1361,0.883080,0.062500,0.769650,0.156250,0.820500,0.187500
1362,0.805365,0.218750,0.808133,0.125000,0.836356,0.062500
1363,0.799668,0.125000,0.800193,0.203125,0.785151,0.203125
1364,0.746773,0.359375,0.924885,0.109375,0.825327,0.109375
1365,0.839772,0.187500,0.880194,0.109375,0.995231,0.046875
1366,0.849311,0.140625,0.890317,0.031250,0.767828,0.203125
1367,0.794068,0.187500,0.826416,0.187500,0.803428,0.203125
1368,0.769945,0.250000,0.905029,0.046875,0.879602,0.156250
1369,0.859376,0.062500,0.788052,0.281250,0.857057,0.203125
1370,0.812464,0.359375,0.815358,0.218750,0.781307,0.281250
1371,0.775724,0.234375,0.945602,0.109375,0.833218,0.171875
1372,0.794222,0.140625,0.854591,0.156250,0.934227,0.078125
1373,0.854176,0.109375,0.808047,0.171875,0.774969,0.218750
1374,0.772192,0.125000,0.854339,0.125000,0.785542,0.156250
1375,0.784383,0.156250,0.823477,0.125000,0.775993,0.250000
1376,0.801241,0.140625,0.815366,0.234375,0.818459,0.171875
1377,0.815176,0.218750,0.806038,0.171875,0.825383,0.171875
1378,0.782101,0.343750,0.902726,0.140625,0.840168,0.125000
1379,0.830848,0.187500,0.829930,0.109375,0.766140,0.265625
1380,0.771099,0.171875,0.873408,0.078125,0.829451,0.171875
1381,0.797524,0.156250,0.884029,0.093750,0.831766,0.125000
1382,0.816772,0.234375,0.840167,0.125000,0.826977,0.109375
1383,0.836756,0.093750,0.799018,0.140625,0.801043,0.171875
1384,0.792774,0.281250,0.909264,0.109375,0.804154,0.109375
1385,0.813249,0.140625,0.874052,0.078125,0.834753,0.109375
1386,0.834535,0.062500,0.887540,0.031250,0.783414,0.203125
1387,0.812242,0.156250,0.844014,0.140625,0.808505,0.187500
1388,0.772534,0.140625,0.842483,0.109375,0.894214,0.062500
1389,0.854508,0.218750,0.813104,0.218750,0.978866,0.156250
1390,0.749761,0.437500,0.873811,0.093750,0.774596,0.250000
1391,0.765322,0.296875,0.880331,0.031250,0.850790,0.046875
1392,0.787360,0.265625,0.813376,0.171875,0.784285,0.203125
1393,0.765205,0.140625,0.871512,0.031250,0.764126,0.250000
1394,0.753525,0.187500,0.905557,0.015625,0.806350,0.140625
1395,0.779864,0.062500,0.871972,0.093750,0.855161,0.093750
1396,0.814274,0.234375,0.860985,0.062500,0.799888,0.218750
1397,0.783213,0.093750,0.898101,0.093750,0.825660,0.062500
1398,0.803856,0.046875,0.864256,0.078125,0.811729,0.109375
1399,0.810961,0.109375,0.898085,0.140625,0.784784,0.171875
1400,0.782837,0.093750,0.910239,0.031250,0.827027,0.125000
1401,0.825987,0.015625,0.819442,0.093750,0.809421,0.203125
1402,0.822970,0.000000,0.843076,0.078125,0.812010,0.093750
1403,0.800503,0.109375,0.816060,0.218750,0.798503,0.250000
1404,0.818605,0.375000,0.815913,0.156250,0.890659,0.093750
1405,0.897059,0.156250,0.760291,0.265625,0.796178,0.187500
1406,0.780916,0.109375,0.772996,0.218750,0.757482,0.281250
1407,0.741345,0.250000,0.849854,0.109375,0.774685,0.203125
1408,0.728016,0.312500,0.850794,0.109375,0.777192,0.281250
1409,0.808726,0.140625,0.861095,0.031250,0.829037,0.187500
1410,0.817813,0.093750,0.888298,0.093750,0.823977,0.093750
1411,0.815674,0.062500,0.864154,0.109375,0.797558,0.234375
1412,0.783272,0.281250,0.888854,0.046875,0.956234,0.015625
1413,0.887342,0.156250,0.815721,0.125000,0.803168,0.125000
1414,0.810428,0.203125,0.834173,0.203125,0.808085,0.140625
1415,0.775847,0.250000,0.872899,0.031250,0.776495,0.234375
1416,0.771257,0.203125,0.827662,0.125000,0.782298,0.250000
1417,0.790113,0.140625,0.864581,0.093750,0.848173,0.125000
1418,0.831894,0.156250,0.861340,0.093750,0.944534,0.015625
1419,0.969485,0.171875,0.749700,0.359375,0.822034,0.078125
1420,0.748845,0.437500,0.871888,0.109375,0.767549,0.265625
1421,0.722824,0.390625,0.865934,0.078125,0.766532,0.265625
1422,0.718077,0.390625,0.920741,0.031250,0.769307,0.203125
1423,0.757235,0.203125,0.887803,0.171875,0.846795,0.093750
1424,0.846249,0.203125,0.903409,0.078125,0.796097,0.140625
1425,0.808363,0.218750,0.908295,0.078125,0.828310,0.156250
1426,0.808041,0.093750,0.897810,0.046875,0.822127,0.171875
1427,0.819490,0.078125,0.848395,0.093750,0.813391,0.187500
1428,0.838335,0.093750,0.822163,0.078125,0.835638,0.046875
1429,0.814338,0.171875,0.822267,0.078125,0.838759,0.156250
1430,0.864162,0.046875,0.751258,0.375000,0.854080,0.156250
1431,0.805938,0.156250,0.774471,0.156250,0.801187,0.125000
1432,0.770066,0.171875,0.795207,0.156250,0.794451,0.156250
1433,0.783533,0.078125,0.814348,0.156250,0.777016,0.171875
1434,0.786976,0.156250,0.873322,0.093750,0.925955,0.062500
1435,0.909147,0.171875,0.807103,0.296875,0.824394,0.140625
1436,0.815591,0.312500,0.827738,0.125000,0.813393,0.109375
1437,0.758213,0.171875,0.844808,0.171875,0.773006,0.281250
1438,0.743413,0.328125,0.873869,0.140625,0.863960,0.093750
1439,0.870005,0.250000,0.764485,0.312500,0.876199,0.171875
1440,0.800331,0.375000,0.887404,0.093750,0.782394,0.156250
1441,0.763841,0.234375,0.920776,0.093750,0.812811,0.156250
1442,0.810752,0.125000,0.886568,0.046875,0.842457,0.093750
1443,0.835983,0.156250,0.855985,0.140625,0.807634,0.218750
1444,0.798911,0.281250,0.857750,0.062500,0.811345,0.125000
1445,0.781499,0.265625,0.822363,0.187500,0.832116,0.140625
1446,0.816623,0.125000,0.829128,0.109375,0.777468,0.218750
1447,0.753711,0.265625,0.851547,0.093750,0.771759,0.171875
1448,0.747809,0.187500,0.855775,0.078125,0.826067,0.140625
1449,0.780593,0.156250,0.828031,0.109375,0.798625,0.171875
1450,0.784751,0.093750,0.832139,0.046875,0.856575,0.046875
1451,0.865338,0.140625,0.796373,0.203125,0.831016,0.093750
1452,0.824645,0.078125,0.795875,0.218750,0.831344,0.046875
1453,0.818765,0.109375,0.841322,0.171875,0.831563,0.093750
1454,0.824894,0.062500,0.819154,0.093750,0.821466,0.140625
1455,0.791929,0.062500,0.831821,0.093750,0.782094,0.109375
1456,0.815310,0.046875,0.798324,0.156250,0.797365,0.265625
1457,0.762831,0.218750,0.830757,0.156250,0.817028,0.093750
1458,0.798506,0.046875,0.808287,0.203125,0.778124,0.343750
1459,0.796062,0.171875,0.882525,0.109375,0.926979,0.046875
1460,0.863071,0.078125,0.821050,0.125000,0.906406,0.031250
1461,0.855586,0.031250,0.820674,0.125000,0.806865,0.125000
1462,0.766544,0.250000,0.833178,0.171875,0.784869,0.218750
1463,0.757443,0.281250,0.882162,0.093750,0.788522,0.109375
1464,0.775298,0.281250,0.854544,0.125000,0.800652,0.187500
1465,0.774554,0.218750,0.843734,0.093750,0.873618,0.062500
1466,0.903655,0.078125,0.763941,0.343750,0.968256,0.078125
1467,0.899826,0.140625,0.826092,0.140625,0.830572,0.093750
1468,0.776922,0.203125,0.821897,0.093750,0.883297,0.062500
1469,0.857897,0.218750,0.829715,0.140625,0.809522,0.093750
1470,0.752494,0.250000,0.866146,0.093750,0.762233,0.203125
1471,0.729428,0.312500,0.861248,0.031250,0.750283,0.343750
1472,0.752032,0.234375,0.910261,0.078125,0.859590,0.015625
1473,0.845434,0.109375,0.805892,0.125000,0.873346,0.046875
1474,0.789252,0.234375,0.895678,0.031250,0.800239,0.125000
1475,0.781836,0.109375,0.857798,0.031250,0.793202,0.125000
1476,0.781318,0.156250,0.837361,0.078125,0.871787,0.031250
1477,0.799702,0.218750,0.886328,0.093750,0.813728,0.140625
1478,0.811053,0.218750,0.859564,0.062500,0.756948,0.265625
1479,0.749670,0.203125,0.874003,0.109375,0.812991,0.171875
1480,0.801631,0.093750,0.805747,0.171875,0.780788,0.312500
1481,0.739763,0.328125,0.937623,0.109375,0.804541,0.171875
1482,0.776288,0.171875,0.876711,0.046875,0.815837,0.109375
1483,0.797619,0.093750,0.905579,0.031250,0.850715,0.062500
1484,0.825203,0.109375,0.873781,0.015625,0.840439,0.093750
1485,0.773500,0.171875,0.847688,0.109375,0.770309,0.234375
1486,0.756099,0.171875,0.807120,0.125000,0.858845,0.093750
1487,0.871400,0.015625,0.745788,0.281250,0.798666,0.234375
1488,0.798008,0.046875,0.805425,0.187500,0.778818,0.171875
1489,0.759571,0.296875,0.842976,0.109375,0.824339,0.109375
1490,0.787856,0.125000,0.858657,0.171875,0.772613,0.218750
1491,0.781050,0.187500,0.865404,0.109375,0.812340,0.093750
1492,0.811465,0.234375,0.854384,0.140625,0.818320,0.203125
1493,0.801637,0.140625,0.866004,0.109375,0.790382,0.234375
1494,0.810158,0.187500,0.856035,0.109375,0.866453,0.078125
1495,0.865148,0.171875,0.802164,0.203125,0.830032,0.125000
1496,0.825648,0.187500,0.782914,0.187500,0.751139,0.265625
1497,0.741832,0.203125,0.874444,0.062500,0.750664,0.312500
1498,0.743429,0.265625,0.911084,0.031250,0.790552,0.171875
1499,0.780757,0.140625,0.857687,0.046875,0.794407,0.218750
1500,0.788988,0.109375,0.858303,0.093750,0.771539,0.156250
1501,0.759176,0.296875,0.932658,0.062500,0.842550,0.093750
1502,0.844095,0.031250,0.855636,0.031250,0.825118,0.046875
1503,0.830359,0.062500,0.868797,0.046875,0.811954,0.046875
1504,0.830821,0.078125,0.802988,0.062500,0.888287,0.046875
1505,0.888252,0.156250,0.768809,0.187500,0.806520,0.109375
1506,0.795104,0.046875,0.774204,0.171875,0.793850,0.171875
1507,0.757802,0.265625,0.839284,0.109375,0.748084,0.296875
1508,0.750143,0.250000,0.896142,0.062500,0.879508,0.031250
1509,0.840659,0.265625,0.861893,0.078125,0.831220,0.109375
1510,0.754714,0.343750,0.857217,0.015625,0.746031,0.265625
1511,0.740384,0.234375,0.839234,0.078125,0.783168,0.265625
1512,0.760167,0.187500,0.822322,0.171875,0.860542,0.125000
1513,0.773916,0.250000,0.972311,0.093750,0.807040,0.125000
1514,0.773385,0.093750,0.883717,0.109375,0.819062,0.109375
1515,0.814942,0.062500,0.815602,0.093750,0.814008,0.187500
1516,0.804051,0.218750,0.831118,0.109375,0.815505,0.171875
1517,0.817476,0.140625,0.815001,0.109375,0.816973,0.062500
1518,0.840383,0.218750,0.838056,0.062500,0.795168,0.281250
1519,0.741861,0.343750,0.867633,0.078125,0.748471,0.281250
1520,0.729022,0.406250,0.918885,0.000000,0.746226,0.312500
1521,0.744563,0.250000,0.864323,0.140625,0.865322,0.015625
1522,0.826619,0.015625,0.863580,0.156250,0.807589,0.062500
1523,0.833731,0.000000,0.798347,0.156250,0.806796,0.171875
1524,0.832557,0.093750,0.779315,0.234375,0.817389,0.203125
1525,0.812546,0.140625,0.835941,0.140625,0.824610,0.093750
1526,0.780889,0.093750,0.818556,0.125000,0.786721,0.109375
1527,0.776634,0.156250,0.850446,0.078125,0.781671,0.203125
1528,0.782724,0.078125,0.853387,0.031250,0.767142,0.281250
1529,0.775222,0.093750,0.844991,0.078125,0.841295,0.093750
1530,0.835491,0.140625,0.838106,0.125000,0.827668,0.125000
1531,0.764050,0.500000,0.829847,0.156250,0.783478,0.187500
1532,0.778167,0.187500,0.851290,0.125000,0.799548,0.109375
1533,0.784231,0.109375,0.823856,0.171875,0.765522,0.203125
1534,0.779372,0.140625,0.836537,0.187500,0.773520,0.187500
1535,0.780039,0.093750,0.881242,0.078125,0.765687,0.281250
1536,0.763945,0.109375,0.889136,0.000000,0.886940,0.031250
1537,0.871970,0.046875,0.859919,0.046875,0.868875,0.109375
1538,0.821699,0.062500,0.794696,0.171875,0.803175,0.078125
1539,0.765927,0.234375,0.842323,0.062500,0.824981,0.062500
1540,0.807956,0.250000,0.800462,0.109375,0.752757,0.328125
1541,0.727816,0.406250,0.907699,0.031250,0.760006,0.218750
1542,0.770380,0.156250,0.892475,0.031250,0.797561,0.062500
1543,0.797331,0.109375,0.879354,0.000000,1.029830,0.000000
1544,0.977526,0.125000,0.823677,0.046875,0.818009,0.031250
1545,0.819993,0.218750,0.812035,0.031250,0.766787,0.203125
1546,0.766391,0.140625,0.828107,0.109375,0.744789,0.281250
1547,0.723997,0.468750,0.895108,0.000000,0.753686,0.218750
1548,0.733995,0.281250,0.900714,0.031250,0.747171,0.250000
1549,0.753326,0.187500,0.920382,0.031250,0.757491,0.234375
1550,0.751711,0.218750,0.895087,0.000000,0.763093,0.328125
1551,0.724653,0.453125,0.963650,0.046875,0.763060,0.171875
1552,0.773867,0.093750,0.858787,0.046875,0.803667,0.078125
1553,0.787233,0.078125,0.872533,0.031250,0.760552,0.218750
1554,0.771660,0.078125,0.834154,0.046875,0.798554,0.078125
1555,0.799796,0.203125,0.819126,0.093750,0.790510,0.140625
1556,0.764275,0.156250,0.828037,0.078125,0.774348,0.187500
1557,0.785727,0.140625,0.798893,0.203125,0.784540,0.125000
1558,0.779662,0.109375,0.837205,0.015625,0.834672,0.109375
1559,0.769678,0.281250,0.864632,0.078125,0.826409,0.015625
1560,0.791566,0.031250,0.803455,0.109375,0.810335,0.078125
1561,0.801558,0.062500,0.805398,0.109375,0.834867,0.046875
1562,0.777876,0.093750,0.889894,0.125000,0.749538,0.421875
1563,0.845798,0.375000,0.824642,0.093750,1.098734,0.046875
1564,1.018313,0.250000,0.784727,0.218750,0.760730,0.328125
1565,0.769588,0.171875,0.827828,0.187500,0.752648,0.296875
1566,0.691879,0.578125,0.916646,0.031250,0.779252,0.125000
1567,0.733762,0.343750,0.865497,0.125000,0.804538,0.125000
1568,0.737566,0.265625,0.863780,0.078125,0.805834,0.125000
1569,0.807408,0.078125,0.832410,0.156250,0.894262,0.046875
1570,0.841606,0.171875,0.788806,0.140625,0.828929,0.031250
1571,0.800541,0.203125,0.821093,0.125000,0.802461,0.156250
1572,0.807149,0.125000,0.795237,0.156250,0.799682,0.203125
1573,0.796894,0.046875,0.840584,0.093750,0.763553,0.234375
1574,0.758854,0.187500,0.883192,0.046875,0.818191,0.046875
1575,0.805931,0.171875,0.822830,0.187500,0.800120,0.125000
1576,0.784281,0.218750,0.840681,0.156250,0.828842,0.046875
1577,0.811871,0.234375,0.846086,0.109375,0.788463,0.234375
1578,0.779341,0.421875,0.859009,0.109375,0.800221,0.093750
1579,0.799949,0.171875,0.843833,0.093750,0.786140,0.156250
1580,0.795491,0.062500,0.815390,0.125000,0.775589,0.187500
1581,0.771641,0.140625,0.855253,0.078125,0.788360,0.218750
1582,0.788220,0.140625,0.871272,0.062500,0.813552,0.062500
1583,0.775527,0.125000,0.844378,0.078125,0.749868,0.265625
1584,0.763413,0.156250,0.842964,0.093750,0.783170,0.125000
1585,0.778890,0.093750,0.804630,0.125000,0.801942,0.125000
1586,0.790936,0.062500,0.816662,0.093750,0.831679,0.046875
1587,0.789089,0.156250,0.882731,0.078125,0.765526,0.171875
1588,0.772733,0.109375,0.864728,0.046875,0.784408,0.171875
1589,0.796336,0.109375,0.837152,0.140625,0.797479,0.093750
1590,0.800627,0.109375,0.814379,0.140625,0.837758,0.156250
1591,0.808390,0.140625,0.790169,0.171875,0.877164,0.000000
1592,0.864708,0.062500,0.750362,0.375000,0.816965,0.093750
1593,0.797889,0.093750,0.878678,0.093750,0.794791,0.078125
1594,0.760693,0.156250,0.826448,0.109375,0.773209,0.250000
1595,0.771773,0.218750,0.835221,0.125000,0.737026,0.265625
1596,0.740009,0.203125,0.862550,0.062500,0.794483,0.171875
1597,0.752454,0.234375,0.901723,0.046875,0.757959,0.265625
1598,0.751362,0.156250,0.915183,0.078125,0.780696,0.218750
1599,0.781069,0.140625,0.930935,0.046875,0.792298,0.187500
1600,0.779286,0.093750,1.054358,0.093750,0.780266,0.203125
1601,0.766776,0.109375,0.913461,0.000000,0.797308,0.140625
1602,0.792841,0.140625,0.867342,0.000000,0.885873,0.031250
1603,0.876699,0.062500,0.773801,0.156250,0.779942,0.078125
1604,0.789411,0.140625,0.803124,0.078125,0.780091,0.093750
1605,0.784469,0.093750,0.800375,0.140625,0.779640,0.125000
1606,0.769930,0.109375,0.789424,0.140625,0.765406,0.281250
1607,0.758363,0.359375,0.849278,0.125000,0.789279,0.078125
1608,0.769019,0.093750,0.846485,0.078125,0.775879,0.187500
1609,0.787325,0.093750,0.808001,0.171875,0.810499,0.140625
1610,0.813514,0.109375,0.839616,0.046875,0.850702,0.078125
1611,0.821778,0.187500,0.784200,0.140625,0.825443,0.062500
1612,0.847927,0.046875,0.761358,0.296875,0.821916,0.093750
1613,0.810163,0.171875,0.814982,0.125000,0.770440,0.203125
1614,0.782823,0.187500,0.853222,0.015625,0.886510,0.031250
1615,0.902241,0.078125,0.802695,0.125000,0.858915,0.046875
1616,0.796892,0.343750,0.854617,0.031250,0.819042,0.125000
1617,0.805807,0.046875,0.797691,0.109375,0.768990,0.265625
1618,0.719369,0.421875,0.864238,0.140625,0.756616,0.125000
1619,0.740806,0.171875,0.861206,0.031250,0.755078,0.250000
1620,0.764239,0.140625,0.849262,0.078125,0.792171,0.187500
1621,0.751396,0.296875,0.947541,0.031250,0.801144,0.171875
1622,0.771149,0.156250,0.930959,0.031250,0.845709,0.093750
1623,0.849427,0.125000,0.804922,0.125000,0.786996,0.218750
1624,0.758541,0.218750,0.869871,0.109375,0.756056,0.250000
1625,0.747408,0.203125,0.844213,0.031250,0.772924,0.171875
1626,0.783821,0.187500,0.822324,0.093750,0.841998,0.046875
1627,0.815296,0.109375,0.790256,0.156250,0.764666,0.281250
1628,0.767564,0.187500,0.841800,0.078125,0.789819,0.140625
1629,0.738095,0.281250,0.890329,0.015625,0.754393,0.328125
1630,0.753111,0.359375,0.861928,0.078125,0.776864,0.203125
1631,0.757878,0.187500,0.917667,0.062500,0.770567,0.234375
1632,0.788181,0.046875,0.845106,0.062500,0.950423,0.046875
1633,0.891842,0.234375,0.827080,0.078125,0.817879,0.046875
1634,0.758151,0.281250,0.801331,0.203125,0.740035,0.343750
1635,0.725772,0.468750,0.844142,0.031250,0.762728,0.281250
1636,0.744671,0.265625,0.847687,0.140625,0.747081,0.312500
1637,0.745392,0.171875,0.895360,0.062500,0.728657,0.406250
1638,0.705117,0.406250,0.901227,0.031250,0.782935,0.218750
1639,0.743720,0.390625,0.954872,0.015625,0.765472,0.250000
1640,0.774002,0.218750,0.907389,0.015625,0.769577,0.250000
1641,0.813719,0.156250,0.839617,0.109375,0.874533,0.171875
1642,0.842745,0.406250,0.903412,0.031250,0.911176,0.015625
1643,0.897283,0.171875,0.849484,0.031250,0.786775,0.125000
1644,0.766605,0.203125,0.907886,0.031250,0.773204,0.265625
1645,0.739828,0.281250,0.831930,0.078125,0.756061,0.187500
1646,0.741898,0.250000,0.860142,0.062500,0.757893,0.250000
1647,0.749356,0.203125,0.860553,0.046875,0.789283,0.125000
1648,0.793277,0.031250,0.819386,0.093750,0.753816,0.171875
1649,0.786460,0.062500,0.826510,0.046875,0.784458,0.187500
1650,0.800520,0.062500,0.833165,0.062500,0.813364,0.140625
1651,0.806633,0.187500,0.864289,0.031250,0.781138,0.140625
1652,0.803708,0.046875,0.852604,0.000000,0.773268,0.125000
1653,0.792683,0.015625,0.799437,0.171875,0.780086,0.218750
1654,0.790936,0.156250,0.841973,0.078125,0.788733,0.156250
1655,0.796082,0.046875,0.815870,0.125000,0.814234,0.078125
1656,0.779972,0.125000,0.776136,0.187500,0.785602,0.078125
1657,0.762544,0.140625,0.832401,0.109375,0.797890,0.078125
1658,0.780094,0.015625,0.844753,0.046875,0.818563,0.062500
1659,0.785754,0.031250,0.796994,0.125000,0.796183,0.125000
1660,0.816198,0.046875,0.809930,0.140625,0.833411,0.093750
1661,0.870357,0.125000,0.786144,0.218750,0.938486,0.015625
1662,0.892295,0.156250,0.764367,0.265625,0.775336,0.234375
1663,0.778065,0.187500,0.809690,0.125000,0.764251,0.203125
1664,0.758299,0.187500,0.833126,0.125000,0.769748,0.250000
1665,0.778774,0.093750,0.803430,0.156250,0.775155,0.218750
1666,0.733377,0.281250,0.861813,0.046875,0.794593,0.125000
1667,0.800012,0.140625,0.811104,0.140625,0.806387,0.125000
1668,0.769637,0.156250,0.889507,0.062500,0.784035,0.156250
1669,0.795903,0.000000,0.866008,0.093750,0.796529,0.125000
1670,0.795850,0.031250,0.841861,0.078125,0.796778,0.062500
1671,0.805177,0.062500,0.845120,0.109375,0.797031,0.109375
1672,0.794383,0.062500,0.860876,0.046875,0.789132,0.203125
1673,0.773379,0.203125,0.886865,0.031250,0.815815,0.078125
1674,0.778880,0.234375,0.847291,0.062500,0.751187,0.265625
1675,0.765325,0.093750,0.870005,0.031250,0.747311,0.265625
1676,0.752096,0.343750,0.881911,0.046875,0.819145,0.109375
1677,0.775642,0.109375,0.839214,0.109375,0.787999,0.125000
1678,0.792179,0.062500,0.929681,0.015625,0.756347,0.234375
1679,0.788418,0.031250,0.838031,0.062500,0.782580,0.156250
1680,0.769190,0.093750,0.814457,0.078125,0.814384,0.078125
1681,0.797409,0.031250,0.806232,0.093750,0.801932,0.093750
1682,0.778458,0.078125,0.821494,0.062500,0.795849,0.093750
1683,0.792908,0.046875,0.778402,0.187500,0.776421,0.187500
1684,0.787574,0.062500,0.811226,0.078125,0.834329,0.093750
1685,0.804976,0.125000,0.778637,0.234375,0.816101,0.062500
1686,0.825729,0.015625,0.786012,0.156250,0.798107,0.156250
1687,0.765886,0.171875,0.800709,0.171875,0.786717,0.140625
1688,0.758541,0.328125,0.917420,0.015625,0.979220,0.000000
1689,0.890946,0.234375,0.839615,0.062500,0.809219,0.078125
1690,0.794214,0.078125,0.872638,0.062500,0.817015,0.109375
1691,0.765784,0.250000,0.895983,0.125000,0.768439,0.156250
1692,0.752033,0.281250,0.855936,0.046875,0.766851,0.171875
1693,0.754483,0.203125,0.839768,0.093750,0.777213,0.218750
1694,0.751576,0.203125,0.903349,0.062500,0.743096,0.281250
1695,0.762848,0.093750,0.872823,0.093750,0.791013,0.265625
1696,0.754275,0.359375,0.910003,0.078125,0.880667,0.031250
1697,0.857780,0.093750,0.770309,0.203125,0.807999,0.109375
1698,0.789649,0.171875,0.847258,0.140625,0.750943,0.281250
1699,0.746196,0.234375,0.825782,0.125000,0.766525,0.250000
1700,0.782191,0.218750,0.831679,0.140625,0.747084,0.296875
1701,0.733677,0.343750,0.844185,0.156250,0.719549,0.437500
1702,0.742350,0.328125,0.894916,0.062500,0.896417,0.031250
1703,0.878166,0.078125,0.843623,0.093750,0.804610,0.125000
1704,0.826155,0.171875,0.834728,0.109375,0.793381,0.156250
1705,0.778327,0.156250,0.841689,0.062500,0.781635,0.218750
1706,0.798367,0.109375,0.817984,0.171875,0.809141,0.171875
1707,0.775733,0.156250,0.833465,0.125000,0.778087,0.140625
1708,0.757033,0.125000,0.886771,0.062500,0.808342,0.093750
1709,0.775246,0.078125,0.819506,0.078125,0.789185,0.218750
1710,0.794808,0.062500,0.814061,0.093750,0.815800,0.109375
1711,0.815341,0.125000,0.831436,0.015625,0.904743,0.046875
1712,0.887981,0.109375,0.781992,0.140625,0.786537,0.125000
1713,0.791784,0.203125,0.795378,0.125000,0.799410,0.156250
1714,0.753547,0.218750,0.891776,0.046875,0.726720,0.328125
